date,meantemp,humidity,windspeedKmph,pressure,location
2019-02-25,28,79,17,1008,Port-Vila
2019-02-25,28,80,18,1008,Port-Vila
2019-02-25,27,81,18,1008,Port-Vila
2019-02-25,28,80,18,1008,Port-Vila
2019-02-25,28,77,21,1006,Port-Vila
2019-02-25,27,78,24,1006,Port-Vila
2019-02-25,27,80,24,1007,Port-Vila
2019-02-25,27,79,24,1007,Port-Vila
2019-02-26,27,81,26,1005,Port-Vila
2019-02-26,27,81,29,1004,Port-Vila
2019-02-26,28,79,30,1005,Port-Vila
2019-02-26,28,79,30,1005,Port-Vila
2019-02-26,28,79,30,1003,Port-Vila
2019-02-26,28,80,30,1003,Port-Vila
2019-02-26,28,81,30,1003,Port-Vila
2019-02-26,28,82,29,1003,Port-Vila
2019-02-27,28,82,29,1002,Port-Vila
2019-02-27,28,82,28,1002,Port-Vila
2019-02-27,28,82,26,1002,Port-Vila
2019-02-27,28,81,24,1002,Port-Vila
2019-02-27,29,80,17,1001,Port-Vila
2019-02-27,29,79,16,1002,Port-Vila
2019-02-27,28,81,28,1003,Port-Vila
2019-02-27,28,82,31,1004,Port-Vila
2019-02-28,28,82,31,1003,Port-Vila
2019-02-28,28,81,28,1004,Port-Vila
2019-02-28,27,81,27,1005,Port-Vila
2019-02-28,27,80,28,1006,Port-Vila
2019-02-28,28,78,30,1005,Port-Vila
2019-02-28,28,77,30,1005,Port-Vila
2019-02-28,28,77,28,1006,Port-Vila
2019-02-28,28,78,26,1006,Port-Vila
2019-03-01,28,78,22,1005,Port-Vila
2019-03-01,28,79,19,1005,Port-Vila
2019-03-01,28,80,20,1006,Port-Vila
2019-03-01,28,80,22,1006,Port-Vila
2019-03-01,28,80,23,1005,Port-Vila
2019-03-01,28,81,26,1005,Port-Vila
2019-03-01,28,81,28,1006,Port-Vila
2019-03-01,28,82,30,1006,Port-Vila
2019-03-02,28,82,31,1005,Port-Vila
2019-03-02,28,82,31,1005,Port-Vila
2019-03-02,28,82,31,1006,Port-Vila
2019-03-02,29,81,28,1006,Port-Vila
2019-03-02,28,80,26,1005,Port-Vila
2019-03-02,28,80,28,1005,Port-Vila
2019-03-02,28,82,21,1006,Port-Vila
2019-03-02,28,82,21,1007,Port-Vila
2019-03-03,28,81,22,1007,Port-Vila
2019-03-03,28,78,23,1008,Port-Vila
2019-03-03,28,73,22,1009,Port-Vila
2019-03-03,28,73,22,1009,Port-Vila
2019-03-03,29,72,21,1009,Port-Vila
2019-03-03,29,74,21,1009,Port-Vila
2019-03-03,28,76,18,1011,Port-Vila
2019-03-03,28,77,15,1012,Port-Vila
2019-03-04,28,76,15,1011,Port-Vila
2019-03-04,28,76,17,1011,Port-Vila
2019-03-04,29,76,18,1012,Port-Vila
2019-03-04,29,76,20,1012,Port-Vila
2019-03-04,29,76,19,1011,Port-Vila
2019-03-04,29,78,18,1011,Port-Vila
2019-03-04,29,80,19,1012,Port-Vila
2019-03-04,29,80,19,1013,Port-Vila
2019-03-05,28,80,19,1012,Port-Vila
2019-03-05,28,80,19,1012,Port-Vila
2019-03-05,28,79,18,1013,Port-Vila
2019-03-05,29,78,17,1013,Port-Vila
2019-03-05,29,76,17,1011,Port-Vila
2019-03-05,29,76,17,1011,Port-Vila
2019-03-05,29,79,18,1012,Port-Vila
2019-03-05,28,80,17,1013,Port-Vila
2019-03-06,28,82,16,1011,Port-Vila
2019-03-06,28,82,15,1011,Port-Vila
2019-03-06,28,79,13,1011,Port-Vila
2019-03-06,29,78,13,1011,Port-Vila
2019-03-06,29,76,15,1010,Port-Vila
2019-03-06,29,77,17,1010,Port-Vila
2019-03-06,28,79,17,1011,Port-Vila
2019-03-06,28,78,17,1011,Port-Vila
2019-03-07,28,79,17,1010,Port-Vila
2019-03-07,28,79,15,1010,Port-Vila
2019-03-07,28,78,15,1011,Port-Vila
2019-03-07,29,76,15,1011,Port-Vila
2019-03-07,29,74,14,1010,Port-Vila
2019-03-07,29,74,13,1010,Port-Vila
2019-03-07,29,77,14,1012,Port-Vila
2019-03-07,28,79,17,1012,Port-Vila
2019-03-08,28,79,17,1011,Port-Vila
2019-03-08,28,78,16,1011,Port-Vila
2019-03-08,28,76,16,1012,Port-Vila
2019-03-08,29,74,14,1011,Port-Vila
2019-03-08,29,73,13,1010,Port-Vila
2019-03-08,29,73,15,1010,Port-Vila
2019-03-08,29,76,16,1011,Port-Vila
2019-03-08,29,77,17,1012,Port-Vila
2019-03-09,28,80,19,1011,Port-Vila
2019-03-09,28,78,19,1011,Port-Vila
2019-03-09,28,77,20,1012,Port-Vila
2019-03-09,29,77,20,1012,Port-Vila
2019-03-09,29,78,20,1010,Port-Vila
2019-03-09,29,79,21,1010,Port-Vila
2019-03-09,29,80,24,1012,Port-Vila
2019-03-09,29,80,26,1012,Port-Vila
2019-03-10,29,78,26,1011,Port-Vila
2019-03-10,28,78,25,1010,Port-Vila
2019-03-10,29,76,23,1012,Port-Vila
2019-03-10,29,76,21,1012,Port-Vila
2019-03-10,29,75,19,1010,Port-Vila
2019-03-10,29,74,19,1010,Port-Vila
2019-03-10,29,75,21,1011,Port-Vila
2019-03-10,29,76,20,1011,Port-Vila
2019-03-11,28,75,19,1010,Port-Vila
2019-03-11,28,74,15,1010,Port-Vila
2019-03-11,29,71,14,1011,Port-Vila
2019-03-11,29,69,12,1011,Port-Vila
2019-03-11,29,67,9,1009,Port-Vila
2019-03-11,29,69,6,1009,Port-Vila
2019-03-11,29,72,9,1011,Port-Vila
2019-03-11,28,73,10,1011,Port-Vila
2019-03-12,28,73,9,1010,Port-Vila
2019-03-12,28,74,9,1010,Port-Vila
2019-03-12,28,73,8,1011,Port-Vila
2019-03-12,29,71,7,1011,Port-Vila
2019-03-12,29,69,7,1009,Port-Vila
2019-03-12,29,71,9,1009,Port-Vila
2019-03-12,29,72,12,1010,Port-Vila
2019-03-12,28,72,11,1011,Port-Vila
2019-03-13,28,72,9,1010,Port-Vila
2019-03-13,28,73,8,1010,Port-Vila
2019-03-13,28,74,8,1012,Port-Vila
2019-03-13,28,72,10,1011,Port-Vila
2019-03-13,28,73,12,1010,Port-Vila
2019-03-13,28,74,16,1010,Port-Vila
2019-03-13,28,72,16,1011,Port-Vila
2019-03-13,28,71,15,1011,Port-Vila
2019-03-14,28,70,13,1010,Port-Vila
2019-03-14,27,69,12,1010,Port-Vila
2019-03-14,27,67,10,1011,Port-Vila
2019-03-14,28,64,7,1011,Port-Vila
2019-03-14,28,63,7,1009,Port-Vila
2019-03-14,28,65,10,1009,Port-Vila
2019-03-14,28,69,12,1010,Port-Vila
2019-03-14,28,69,11,1011,Port-Vila
2019-03-15,27,66,8,1009,Port-Vila
2019-03-15,27,67,7,1009,Port-Vila
2019-03-15,27,66,8,1011,Port-Vila
2019-03-15,28,66,9,1011,Port-Vila
2019-03-15,29,68,10,1009,Port-Vila
2019-03-15,29,70,9,1009,Port-Vila
2019-03-15,28,75,12,1010,Port-Vila
2019-03-15,28,77,14,1011,Port-Vila
2019-03-16,28,77,15,1010,Port-Vila
2019-03-16,28,78,16,1010,Port-Vila
2019-03-16,28,78,18,1011,Port-Vila
2019-03-16,29,75,18,1010,Port-Vila
2019-03-16,29,74,16,1010,Port-Vila
2019-03-16,29,75,15,1010,Port-Vila
2019-03-16,29,77,17,1011,Port-Vila
2019-03-16,29,80,18,1011,Port-Vila
2019-03-17,28,82,19,1011,Port-Vila
2019-03-17,28,80,21,1010,Port-Vila
2019-03-17,29,79,23,1012,Port-Vila
2019-03-17,29,78,23,1011,Port-Vila
2019-03-17,29,78,24,1010,Port-Vila
2019-03-17,29,79,25,1010,Port-Vila
2019-03-17,28,79,27,1011,Port-Vila
2019-03-17,29,77,28,1012,Port-Vila
2019-03-18,28,76,27,1011,Port-Vila
2019-03-18,28,75,24,1011,Port-Vila
2019-03-18,28,74,23,1012,Port-Vila
2019-03-18,29,72,24,1011,Port-Vila
2019-03-18,29,73,23,1010,Port-Vila
2019-03-18,29,74,23,1009,Port-Vila
2019-03-18,29,75,23,1011,Port-Vila
2019-03-18,28,77,24,1011,Port-Vila
2019-03-19,28,77,26,1010,Port-Vila
2019-03-19,28,77,24,1010,Port-Vila
2019-03-19,28,74,24,1011,Port-Vila
2019-03-19,29,71,22,1011,Port-Vila
2019-03-19,29,66,19,1009,Port-Vila
2019-03-19,29,65,17,1009,Port-Vila
2019-03-19,29,68,17,1011,Port-Vila
2019-03-19,29,69,17,1011,Port-Vila
2019-03-20,28,69,15,1010,Port-Vila
2019-03-20,28,70,15,1010,Port-Vila
2019-03-20,28,73,17,1011,Port-Vila
2019-03-20,29,75,18,1011,Port-Vila
2019-03-20,29,73,19,1009,Port-Vila
2019-03-20,29,74,18,1009,Port-Vila
2019-03-20,28,77,18,1011,Port-Vila
2019-03-20,28,78,19,1011,Port-Vila
2019-03-21,28,78,19,1010,Port-Vila
2019-03-21,28,79,19,1010,Port-Vila
2019-03-21,28,81,21,1011,Port-Vila
2019-03-21,28,79,22,1011,Port-Vila
2019-03-21,28,79,21,1010,Port-Vila
2019-03-21,28,79,21,1010,Port-Vila
2019-03-21,28,80,23,1011,Port-Vila
2019-03-21,28,80,24,1012,Port-Vila
2019-03-22,28,79,23,1011,Port-Vila
2019-03-22,28,79,21,1011,Port-Vila
2019-03-22,29,79,21,1012,Port-Vila
2019-03-22,29,78,23,1012,Port-Vila
2019-03-22,29,78,23,1010,Port-Vila
2019-03-22,29,79,26,1010,Port-Vila
2019-03-22,28,80,27,1011,Port-Vila
2019-03-22,28,80,26,1012,Port-Vila
2019-03-23,28,81,24,1011,Port-Vila
2019-03-23,28,81,21,1011,Port-Vila
2019-03-23,28,82,21,1012,Port-Vila
2019-03-23,28,80,22,1012,Port-Vila
2019-03-23,28,78,23,1010,Port-Vila
2019-03-23,28,79,22,1010,Port-Vila
2019-03-23,28,79,23,1012,Port-Vila
2019-03-23,28,80,25,1012,Port-Vila
2019-03-24,28,80,26,1011,Port-Vila
2019-03-24,28,80,25,1010,Port-Vila
2019-03-24,28,81,25,1012,Port-Vila
2019-03-24,28,80,26,1012,Port-Vila
2019-03-24,28,79,26,1010,Port-Vila
2019-03-24,28,78,28,1010,Port-Vila
2019-03-24,28,78,28,1012,Port-Vila
2019-03-24,28,79,26,1012,Port-Vila
2019-03-25,28,79,27,1011,Port-Vila
2019-03-25,28,78,27,1011,Port-Vila
2019-03-25,28,78,26,1012,Port-Vila
2019-03-25,28,77,27,1012,Port-Vila
2019-03-25,28,77,28,1011,Port-Vila
2019-03-25,28,77,31,1011,Port-Vila
2019-03-25,28,77,30,1012,Port-Vila
2019-03-25,28,78,28,1012,Port-Vila
2019-03-26,28,79,27,1011,Port-Vila
2019-03-26,28,78,29,1011,Port-Vila
2019-03-26,28,78,32,1012,Port-Vila
2019-03-26,28,77,33,1011,Port-Vila
2019-03-26,28,76,32,1010,Port-Vila
2019-03-26,28,76,31,1010,Port-Vila
2019-03-26,28,76,30,1011,Port-Vila
2019-03-26,28,77,29,1011,Port-Vila
2019-03-27,28,78,28,1010,Port-Vila
2019-03-27,28,78,27,1010,Port-Vila
2019-03-27,28,77,27,1010,Port-Vila
2019-03-27,28,75,28,1009,Port-Vila
2019-03-27,28,74,27,1008,Port-Vila
2019-03-27,28,76,26,1008,Port-Vila
2019-03-27,28,78,27,1009,Port-Vila
2019-03-27,28,78,28,1009,Port-Vila
2019-03-28,28,79,28,1008,Port-Vila
2019-03-28,28,79,29,1007,Port-Vila
2019-03-28,28,79,31,1008,Port-Vila
2019-03-28,28,77,32,1008,Port-Vila
2019-03-28,28,77,32,1007,Port-Vila
2019-03-28,28,77,32,1007,Port-Vila
2019-03-28,28,78,33,1008,Port-Vila
2019-03-28,28,78,32,1008,Port-Vila
2019-03-29,28,79,30,1008,Port-Vila
2019-03-29,28,79,27,1007,Port-Vila
2019-03-29,28,78,24,1008,Port-Vila
2019-03-29,28,76,23,1008,Port-Vila
2019-03-29,29,74,23,1007,Port-Vila
2019-03-29,28,76,25,1008,Port-Vila
2019-03-29,28,79,25,1009,Port-Vila
2019-03-29,28,80,26,1010,Port-Vila
2019-03-30,28,80,27,1009,Port-Vila
2019-03-30,28,81,26,1009,Port-Vila
2019-03-30,28,81,26,1010,Port-Vila
2019-03-30,28,80,25,1009,Port-Vila
2019-03-30,29,78,23,1008,Port-Vila
2019-03-30,29,79,23,1008,Port-Vila
2019-03-30,28,78,24,1010,Port-Vila
2019-03-30,28,78,25,1010,Port-Vila
2019-03-31,28,79,24,1009,Port-Vila
2019-03-31,28,80,18,1009,Port-Vila
2019-03-31,28,80,20,1011,Port-Vila
2019-03-31,28,78,21,1010,Port-Vila
2019-03-31,28,78,19,1010,Port-Vila
2019-03-31,28,79,19,1010,Port-Vila
2019-03-31,28,80,18,1011,Port-Vila
2019-03-31,28,82,19,1012,Port-Vila
2019-04-01,28,82,21,1011,Port-Vila
2019-04-01,28,82,22,1011,Port-Vila
2019-04-01,28,81,22,1011,Port-Vila
2019-04-01,28,79,21,1011,Port-Vila
2019-04-01,28,77,19,1010,Port-Vila
2019-04-01,28,78,19,1010,Port-Vila
2019-04-01,28,78,19,1012,Port-Vila
2019-04-01,28,79,21,1012,Port-Vila
2019-04-02,28,81,23,1011,Port-Vila
2019-04-02,28,80,24,1011,Port-Vila
2019-04-02,28,79,24,1012,Port-Vila
2019-04-02,28,77,24,1011,Port-Vila
2019-04-02,29,76,22,1010,Port-Vila
2019-04-02,29,78,19,1010,Port-Vila
2019-04-02,28,79,19,1011,Port-Vila
2019-04-02,28,80,19,1012,Port-Vila
2019-04-03,28,82,19,1011,Port-Vila
2019-04-03,28,82,21,1011,Port-Vila
2019-04-03,28,80,23,1012,Port-Vila
2019-04-03,28,79,24,1012,Port-Vila
2019-04-03,29,78,22,1011,Port-Vila
2019-04-03,29,79,19,1011,Port-Vila
2019-04-03,28,81,19,1012,Port-Vila
2019-04-03,28,82,20,1012,Port-Vila
2019-04-04,28,81,20,1011,Port-Vila
2019-04-04,28,80,20,1011,Port-Vila
2019-04-04,28,79,20,1012,Port-Vila
2019-04-04,29,78,19,1012,Port-Vila
2019-04-04,29,77,18,1010,Port-Vila
2019-04-04,29,78,19,1011,Port-Vila
2019-04-04,28,79,21,1012,Port-Vila
2019-04-04,28,79,22,1012,Port-Vila
2019-04-05,28,78,19,1011,Port-Vila
2019-04-05,28,78,17,1011,Port-Vila
2019-04-05,28,79,18,1012,Port-Vila
2019-04-05,28,78,19,1012,Port-Vila
2019-04-05,28,79,20,1010,Port-Vila
2019-04-05,28,79,19,1010,Port-Vila
2019-04-05,28,79,18,1011,Port-Vila
2019-04-05,28,77,16,1011,Port-Vila
2019-04-06,28,79,15,1011,Port-Vila
2019-04-06,28,80,15,1011,Port-Vila
2019-04-06,28,81,17,1012,Port-Vila
2019-04-06,28,80,18,1012,Port-Vila
2019-04-06,28,79,19,1011,Port-Vila
2019-04-06,28,79,23,1010,Port-Vila
2019-04-06,27,79,26,1012,Port-Vila
2019-04-06,27,78,27,1012,Port-Vila
2019-04-07,27,75,27,1011,Port-Vila
2019-04-07,27,74,26,1011,Port-Vila
2019-04-07,27,71,25,1012,Port-Vila
2019-04-07,27,68,23,1012,Port-Vila
2019-04-07,27,66,21,1011,Port-Vila
2019-04-07,27,67,22,1011,Port-Vila
2019-04-07,27,66,22,1012,Port-Vila
2019-04-07,27,66,21,1013,Port-Vila
2019-04-08,27,66,19,1011,Port-Vila
2019-04-08,27,66,18,1011,Port-Vila
2019-04-08,27,65,18,1012,Port-Vila
2019-04-08,27,63,18,1012,Port-Vila
2019-04-08,27,62,17,1011,Port-Vila
2019-04-08,27,62,18,1011,Port-Vila
2019-04-08,27,64,19,1013,Port-Vila
2019-04-08,27,64,19,1013,Port-Vila
2019-04-09,27,66,18,1012,Port-Vila
2019-04-09,27,66,17,1012,Port-Vila
2019-04-09,27,67,18,1013,Port-Vila
2019-04-09,27,66,19,1013,Port-Vila
2019-04-09,27,65,18,1012,Port-Vila
2019-04-09,27,67,17,1012,Port-Vila
2019-04-09,27,71,17,1013,Port-Vila
2019-04-09,27,75,18,1013,Port-Vila
2019-04-10,27,76,18,1012,Port-Vila
2019-04-10,27,80,19,1012,Port-Vila
2019-04-10,28,81,20,1012,Port-Vila
2019-04-10,28,79,20,1012,Port-Vila
2019-04-10,28,78,19,1011,Port-Vila
2019-04-10,28,78,19,1011,Port-Vila
2019-04-10,28,77,20,1012,Port-Vila
2019-04-10,29,76,21,1012,Port-Vila
2019-04-11,28,76,19,1011,Port-Vila
2019-04-11,28,76,17,1011,Port-Vila
2019-04-11,28,77,14,1012,Port-Vila
2019-04-11,28,78,14,1012,Port-Vila
2019-04-11,27,80,12,1011,Port-Vila
2019-04-11,27,81,10,1011,Port-Vila
2019-04-11,27,81,12,1012,Port-Vila
2019-04-11,27,81,14,1012,Port-Vila
2019-04-12,27,79,16,1011,Port-Vila
2019-04-12,28,79,17,1011,Port-Vila
2019-04-12,28,78,15,1011,Port-Vila
2019-04-12,28,78,17,1011,Port-Vila
2019-04-12,28,76,17,1009,Port-Vila
2019-04-12,27,78,16,1010,Port-Vila
2019-04-12,27,79,13,1011,Port-Vila
2019-04-12,27,82,15,1011,Port-Vila
2019-04-13,26,84,14,1009,Port-Vila
2019-04-13,26,85,14,1009,Port-Vila
2019-04-13,26,85,15,1009,Port-Vila
2019-04-13,26,84,16,1008,Port-Vila
2019-04-13,26,87,12,1007,Port-Vila
2019-04-13,26,87,12,1007,Port-Vila
2019-04-13,26,82,23,1007,Port-Vila
2019-04-13,26,79,23,1008,Port-Vila
2019-04-14,26,82,16,1006,Port-Vila
2019-04-14,26,79,10,1006,Port-Vila
2019-04-14,27,78,7,1007,Port-Vila
2019-04-14,27,76,6,1007,Port-Vila
2019-04-14,27,77,9,1005,Port-Vila
2019-04-14,27,79,15,1006,Port-Vila
2019-04-14,27,80,18,1007,Port-Vila
2019-04-14,27,80,22,1008,Port-Vila
2019-04-15,27,78,23,1007,Port-Vila
2019-04-15,27,78,23,1007,Port-Vila
2019-04-15,27,77,22,1008,Port-Vila
2019-04-15,27,76,21,1008,Port-Vila
2019-04-15,27,76,22,1007,Port-Vila
2019-04-15,27,78,22,1008,Port-Vila
2019-04-15,27,78,24,1009,Port-Vila
2019-04-15,27,78,25,1010,Port-Vila
2019-04-16,27,79,24,1009,Port-Vila
2019-04-16,27,79,25,1009,Port-Vila
2019-04-16,27,77,25,1010,Port-Vila
2019-04-16,27,77,24,1010,Port-Vila
2019-04-16,27,78,21,1008,Port-Vila
2019-04-16,27,80,21,1009,Port-Vila
2019-04-16,27,81,23,1010,Port-Vila
2019-04-16,27,81,26,1010,Port-Vila
2019-04-17,27,80,26,1009,Port-Vila
2019-04-17,27,79,23,1010,Port-Vila
2019-04-17,27,81,21,1010,Port-Vila
2019-04-17,27,80,19,1010,Port-Vila
2019-04-17,27,80,19,1009,Port-Vila
2019-04-17,27,81,21,1009,Port-Vila
2019-04-17,27,81,19,1010,Port-Vila
2019-04-17,27,81,17,1011,Port-Vila
2019-04-18,27,82,15,1010,Port-Vila
2019-04-18,27,80,13,1010,Port-Vila
2019-04-18,27,80,11,1011,Port-Vila
2019-04-18,28,79,12,1011,Port-Vila
2019-04-18,28,77,12,1010,Port-Vila
2019-04-18,28,79,13,1010,Port-Vila
2019-04-18,28,82,15,1012,Port-Vila
2019-04-18,28,82,17,1012,Port-Vila
2019-04-19,28,81,21,1012,Port-Vila
2019-04-19,27,84,22,1011,Port-Vila
2019-04-19,27,84,23,1012,Port-Vila
2019-04-19,28,82,24,1012,Port-Vila
2019-04-19,28,82,25,1010,Port-Vila
2019-04-19,28,83,23,1010,Port-Vila
2019-04-19,28,83,25,1011,Port-Vila
2019-04-19,28,82,28,1012,Port-Vila
2019-04-20,28,81,29,1010,Port-Vila
2019-04-20,27,81,30,1010,Port-Vila
2019-04-20,27,81,31,1011,Port-Vila
2019-04-20,28,80,30,1011,Port-Vila
2019-04-20,28,79,30,1009,Port-Vila
2019-04-20,28,79,30,1009,Port-Vila
2019-04-20,28,80,30,1010,Port-Vila
2019-04-20,28,80,30,1011,Port-Vila
2019-04-21,28,81,28,1010,Port-Vila
2019-04-21,28,80,27,1010,Port-Vila
2019-04-21,28,80,27,1011,Port-Vila
2019-04-21,28,78,25,1011,Port-Vila
2019-04-21,28,79,23,1009,Port-Vila
2019-04-21,27,79,20,1010,Port-Vila
2019-04-21,27,80,19,1011,Port-Vila
2019-04-21,27,81,19,1011,Port-Vila
2019-04-22,27,82,21,1010,Port-Vila
2019-04-22,27,83,20,1011,Port-Vila
2019-04-22,27,83,18,1012,Port-Vila
2019-04-22,28,81,14,1011,Port-Vila
2019-04-22,28,77,9,1010,Port-Vila
2019-04-22,28,77,5,1010,Port-Vila
2019-04-22,28,80,6,1011,Port-Vila
2019-04-22,28,82,8,1012,Port-Vila
2019-04-23,28,82,8,1011,Port-Vila
2019-04-23,28,81,10,1011,Port-Vila
2019-04-23,28,82,14,1012,Port-Vila
2019-04-23,28,83,16,1012,Port-Vila
2019-04-23,28,81,17,1010,Port-Vila
2019-04-23,28,81,20,1010,Port-Vila
2019-04-23,28,82,28,1012,Port-Vila
2019-04-23,27,82,31,1012,Port-Vila
2019-04-24,27,83,32,1011,Port-Vila
2019-04-24,27,81,31,1011,Port-Vila
2019-04-24,27,78,30,1013,Port-Vila
2019-04-24,27,76,28,1012,Port-Vila
2019-04-24,28,76,28,1011,Port-Vila
2019-04-24,28,77,25,1011,Port-Vila
2019-04-24,27,79,25,1012,Port-Vila
2019-04-24,27,80,26,1013,Port-Vila
2019-04-25,27,81,25,1012,Port-Vila
2019-04-25,27,81,24,1011,Port-Vila
2019-04-25,27,81,24,1012,Port-Vila
2019-04-25,27,80,23,1011,Port-Vila
2019-04-25,27,79,23,1010,Port-Vila
2019-04-25,27,80,23,1010,Port-Vila
2019-04-25,27,80,23,1011,Port-Vila
2019-04-25,27,81,24,1012,Port-Vila
2019-04-26,27,81,25,1011,Port-Vila
2019-04-26,27,81,24,1011,Port-Vila
2019-04-26,27,81,24,1011,Port-Vila
2019-04-26,27,78,24,1011,Port-Vila
2019-04-26,28,77,23,1009,Port-Vila
2019-04-26,28,79,23,1009,Port-Vila
2019-04-26,27,81,23,1010,Port-Vila
2019-04-26,27,81,24,1011,Port-Vila
2019-04-27,27,80,25,1010,Port-Vila
2019-04-27,27,80,24,1010,Port-Vila
2019-04-27,27,80,24,1011,Port-Vila
2019-04-27,28,78,24,1011,Port-Vila
2019-04-27,28,77,23,1010,Port-Vila
2019-04-27,28,79,22,1010,Port-Vila
2019-04-27,27,81,23,1011,Port-Vila
2019-04-27,27,82,23,1011,Port-Vila
2019-04-28,27,82,22,1010,Port-Vila
2019-04-28,27,82,22,1010,Port-Vila
2019-04-28,27,81,22,1011,Port-Vila
2019-04-28,27,78,20,1011,Port-Vila
2019-04-28,27,74,18,1010,Port-Vila
2019-04-28,27,75,19,1010,Port-Vila
2019-04-28,27,78,21,1011,Port-Vila
2019-04-28,27,81,22,1011,Port-Vila
2019-04-29,27,81,23,1010,Port-Vila
2019-04-29,27,81,24,1010,Port-Vila
2019-04-29,27,81,25,1011,Port-Vila
2019-04-29,27,80,28,1011,Port-Vila
2019-04-29,27,79,29,1010,Port-Vila
2019-04-29,27,79,30,1010,Port-Vila
2019-04-29,27,79,31,1012,Port-Vila
2019-04-29,26,79,31,1012,Port-Vila
2019-04-30,26,79,30,1011,Port-Vila
2019-04-30,26,78,28,1011,Port-Vila
2019-04-30,26,76,27,1012,Port-Vila
2019-04-30,26,74,28,1012,Port-Vila
2019-04-30,26,73,29,1011,Port-Vila
2019-04-30,26,73,29,1011,Port-Vila
2019-04-30,26,72,29,1013,Port-Vila
2019-04-30,26,72,28,1013,Port-Vila
2019-05-01,26,72,27,1013,Port-Vila
2019-05-01,26,71,26,1013,Port-Vila
2019-05-01,26,71,26,1014,Port-Vila
2019-05-01,26,70,27,1014,Port-Vila
2019-05-01,27,70,27,1013,Port-Vila
2019-05-01,27,73,27,1012,Port-Vila
2019-05-01,27,75,27,1014,Port-Vila
2019-05-01,27,75,28,1015,Port-Vila
2019-05-02,26,76,28,1013,Port-Vila
2019-05-02,26,76,30,1014,Port-Vila
2019-05-02,26,76,35,1015,Port-Vila
2019-05-02,26,75,38,1015,Port-Vila
2019-05-02,26,74,39,1013,Port-Vila
2019-05-02,26,76,39,1014,Port-Vila
2019-05-02,26,75,40,1016,Port-Vila
2019-05-02,26,72,41,1016,Port-Vila
2019-05-03,26,71,39,1015,Port-Vila
2019-05-03,26,72,37,1015,Port-Vila
2019-05-03,26,72,38,1015,Port-Vila
2019-05-03,26,70,39,1015,Port-Vila
2019-05-03,26,69,39,1014,Port-Vila
2019-05-03,26,68,37,1014,Port-Vila
2019-05-03,26,67,36,1014,Port-Vila
2019-05-03,26,69,34,1014,Port-Vila
2019-05-04,26,70,33,1013,Port-Vila
2019-05-04,26,71,32,1013,Port-Vila
2019-05-04,26,71,31,1013,Port-Vila
2019-05-04,26,70,31,1013,Port-Vila
2019-05-04,26,69,31,1011,Port-Vila
2019-05-04,26,71,32,1011,Port-Vila
2019-05-04,26,71,32,1012,Port-Vila
2019-05-04,26,71,32,1012,Port-Vila
2019-05-05,26,71,31,1011,Port-Vila
2019-05-05,26,72,31,1011,Port-Vila
2019-05-05,26,73,30,1012,Port-Vila
2019-05-05,26,75,30,1011,Port-Vila
2019-05-05,27,75,28,1010,Port-Vila
2019-05-05,27,76,27,1009,Port-Vila
2019-05-05,27,78,27,1011,Port-Vila
2019-05-05,27,79,26,1011,Port-Vila
2019-05-06,27,81,27,1010,Port-Vila
2019-05-06,27,82,28,1010,Port-Vila
2019-05-06,27,81,30,1011,Port-Vila
2019-05-06,27,81,31,1011,Port-Vila
2019-05-06,27,81,32,1010,Port-Vila
2019-05-06,27,81,33,1010,Port-Vila
2019-05-06,27,82,35,1011,Port-Vila
2019-05-06,27,83,36,1011,Port-Vila
2019-05-07,28,82,32,1010,Port-Vila
2019-05-07,28,82,31,1010,Port-Vila
2019-05-07,27,85,28,1010,Port-Vila
2019-05-07,28,85,26,1010,Port-Vila
2019-05-07,28,85,22,1008,Port-Vila
2019-05-07,28,85,22,1009,Port-Vila
2019-05-07,28,84,21,1010,Port-Vila
2019-05-07,28,85,20,1011,Port-Vila
2019-05-08,28,84,26,1010,Port-Vila
2019-05-08,27,84,24,1010,Port-Vila
2019-05-08,27,84,24,1010,Port-Vila
2019-05-08,28,84,26,1010,Port-Vila
2019-05-08,27,84,28,1009,Port-Vila
2019-05-08,27,84,31,1009,Port-Vila
2019-05-08,27,85,33,1011,Port-Vila
2019-05-08,27,84,35,1011,Port-Vila
2019-05-09,27,83,38,1011,Port-Vila
2019-05-09,27,82,38,1011,Port-Vila
2019-05-09,27,82,36,1012,Port-Vila
2019-05-09,27,82,35,1012,Port-Vila
2019-05-09,27,81,35,1011,Port-Vila
2019-05-09,27,81,33,1012,Port-Vila
2019-05-09,27,82,33,1013,Port-Vila
2019-05-09,27,83,34,1013,Port-Vila
2019-05-10,27,82,35,1012,Port-Vila
2019-05-10,27,82,35,1012,Port-Vila
2019-05-10,27,81,36,1014,Port-Vila
2019-05-10,27,80,36,1013,Port-Vila
2019-05-10,27,80,35,1012,Port-Vila
2019-05-10,27,80,33,1012,Port-Vila
2019-05-10,27,79,33,1013,Port-Vila
2019-05-10,27,80,33,1013,Port-Vila
2019-05-11,27,80,31,1012,Port-Vila
2019-05-11,27,79,32,1012,Port-Vila
2019-05-11,27,79,32,1014,Port-Vila
2019-05-11,27,79,33,1013,Port-Vila
2019-05-11,27,80,34,1012,Port-Vila
2019-05-11,27,79,33,1012,Port-Vila
2019-05-11,27,80,32,1013,Port-Vila
